date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source,orders_n,revenue_net,conversion_rate,AOV
2014-10-28,14021,10144,72386,0.00396,209.1,paid_search,58.0,1418389.3,0.004136652164610228,24454.987931034484
2014-10-29,15156,11304,81976,0.00445,286.2,social_media,53.0,1371489.39,0.0034969648983900767,25877.15830188679
2014-10-30,11932,8733,43393,0.00367,249.9,organic_search,71.0,1761948.94,0.005950385517934965,24816.182253521125
2014-10-31,12268,9791,56527,0.00458,291.0,email_campaign,26.0,407990.05,0.0021193348549070753,15691.925
2014-11-01,12350,9430,59845,0.00396,132.8,social_media,34.0,925035.23,0.0027530364372469634,27206.918529411763
2014-11-02,9858,7662,48176,0.00479,213.1,direct,11.0,435798.86000000004,0.0011158449989855954,39618.078181818186
2014-11-03,9271,7343,50990,0.00336,281.7,organic_search,39.0,754832.48,0.004206665947578471,19354.678974358972
2014-11-04,12479,9521,50077,0.00322,230.8,organic_search,14.0,396766.84,0.0011218847664075647,28340.488571428574
2014-11-05,11136,8963,40264,0.00375,210.1,organic_search,24.0,682685.88,0.0021551724137931034,28445.245
2014-11-06,13338,9880,51475,0.00413,243.3,organic_search,28.0,610087.32,0.002099265257159994,21788.832857142854
2014-11-07,10458,7811,57426,0.00483,207.9,social_media,18.0,431408.05,0.0017211703958691911,23967.11388888889
2014-11-08,11955,8407,42948,0.00325,238.1,organic_search,36.0,819432.5700000001,0.00301129234629862,22762.015833333335
2014-11-09,11303,8853,41316,0.00463,292.5,email_campaign,20.0,359236.07999999996,0.0017694417411306732,17961.803999999996
2014-11-10,11746,8557,42791,0.00432,231.7,organic_search,48.0,1065619.8,0.004086497531074408,22200.412500000002
2014-11-11,13374,10001,45285,0.00382,293.5,paid_search,20.0,585904.94,0.0014954389113204726,29295.246999999996
2014-11-12,12915,9215,50492,0.00363,302.8,paid_search,28.0,500301.23,0.002168021680216802,17867.901071428572
2014-11-13,12214,9340,58391,0.00326,266.7,social_media,20.0,518466.38,0.0016374652038644178,25923.319
2014-11-14,12350,9904,50649,0.00385,278.6,email_campaign,23.0,475181.85,0.0018623481781376518,20660.08043478261
2014-11-15,14001,10578,46627,0.00481,220.0,organic_search,59.0,1342826.56,0.004213984715377473,22759.77220338983
2014-11-16,12751,9058,42064,0.00576,110.9,paid_search,28.0,567181.21,0.0021959062034350245,20256.471785714286
2014-11-17,13636,10191,74385,0.00494,259.3,paid_search,34.0,837293.0,0.0024933998239953063,24626.264705882353
2014-11-18,11650,9470,39351,0.00554,283.4,paid_search,21.0,455243.88,0.0018025751072961373,21678.28
2014-11-19,14539,11513,63846,0.00519,224.9,paid_search,19.0,320788.63,0.0013068299057706857,16883.612105263157
2014-11-20,11778,9547,62074,0.00334,126.5,paid_search,30.0,699285.35,0.0025471217524197657,23309.511666666665
2014-11-21,14690,10969,49729,0.00563,133.5,organic_search,42.0,607980.28,0.0028590878148400272,14475.720952380952
2014-11-22,11106,8861,43498,0.004,192.6,organic_search,39.0,644223.23,0.0035116153430578066,16518.54435897436
2014-11-23,11209,8434,45394,0.00378,172.4,email_campaign,18.0,231037.38,0.0016058524400035686,12835.41
2014-11-24,11794,9133,54219,0.00471,189.7,organic_search,38.0,629708.71,0.0032219772765813125,16571.28184210526
2014-11-25,13405,10873,69008,0.00448,215.9,organic_search,29.0,514945.86,0.00216337187616561,17756.75379310345
2014-11-26,13829,10685,63366,0.00372,156.6,social_media,23.0,412292.27,0.001663171595921614,17925.750869565218
2014-11-27,11438,8649,52208,0.00434,210.8,social_media,54.0,549673.12,0.004721105088302151,10179.131851851851
2014-11-28,11931,8377,47295,0.00552,181.5,paid_search,61.0,892445.1,0.005112731539686531,14630.247540983606
2014-11-29,13244,10019,49923,0.00377,276.7,referral,27.0,374614.22000000003,0.0020386590154032012,13874.600740740741
2014-11-30,12733,9914,61026,0.00361,101.6,paid_search,62.0,710646.0499999999,0.004869237414592005,11462.033064516128
2014-12-01,13705,9764,53255,0.00551,183.5,paid_search,35.0,343936.45,0.002553812477198103,9826.755714285715
2014-12-02,13930,10971,54294,0.00352,185.6,social_media,21.0,314509.77,0.001507537688442211,14976.655714285715
2014-12-03,12384,9270,45118,0.00542,261.1,social_media,19.0,324023.62,0.0015342377260981913,17053.874736842106
2014-12-04,14206,10153,52846,0.00575,255.7,organic_search,29.0,407623.77999999997,0.0020413909615655357,14055.992413793103
2014-12-05,13501,10608,49671,0.00404,232.4,social_media,22.0,511996.03,0.0016295089252647951,23272.546818181818
2014-12-06,12995,9605,70307,0.00507,282.3,social_media,22.0,409388.93,0.0016929588303193537,18608.587727272727
2014-12-07,14178,10013,75929,0.0033,151.4,direct,14.0,183103.13999999998,0.0009874453378473692,13078.795714285714
2014-12-08,10946,7808,41963,0.00535,165.9,referral,23.0,415168.71,0.0021012241914854742,18050.813478260872
2014-12-09,15116,10581,61132,0.00449,174.4,referral,17.0,212343.01,0.00112463614712887,12490.765294117647
2014-12-10,13155,10761,69185,0.0043,151.1,direct,12.0,109085.66,0.0009122006841505131,9090.471666666666
2014-12-11,12828,10374,62511,0.00451,220.4,paid_search,27.0,539594.55,0.002104770813844715,19984.983333333334
2014-12-12,14397,10681,55748,0.00423,137.5,organic_search,48.0,713565.49,0.003334027922483851,14865.947708333333
2014-12-13,15411,12030,59202,0.00537,148.9,organic_search,47.0,602874.24,0.0030497696450587242,12827.111489361701
2014-12-14,12133,9704,55972,0.00489,263.5,paid_search,43.0,618650.43,0.003544053408060661,14387.219302325582
2014-12-15,14071,10058,67194,0.00573,276.5,direct,15.0,155318.06999999998,0.001066022315400469,10354.537999999999
2014-12-16,14337,11208,71824,0.00348,121.8,referral,12.0,84096.27,0.0008369951872776732,7008.0225
2014-12-17,13526,9659,48171,0.00375,239.8,organic_search,48.0,481282.34,0.003548720981812805,10026.715416666668
2014-12-18,13579,10491,45698,0.00414,226.5,referral,17.0,143795.42,0.001251933132042124,8458.55411764706
2014-12-19,12495,9094,55293,0.00327,291.5,organic_search,47.0,530020.42,0.0037615046018407363,11277.030212765958
2014-12-20,12762,9406,55784,0.00455,277.7,social_media,45.0,444318.44,0.003526093088857546,9873.743111111111
2014-12-21,11970,8637,45192,0.00437,245.3,organic_search,86.0,823941.64,0.007184628237259816,9580.716744186047
2014-12-22,13175,10041,61750,0.00521,258.2,organic_search,88.0,867544.95,0.006679316888045541,9858.46534090909
2014-12-23,16728,12230,72737,0.0034,304.6,paid_search,57.0,484890.52999999997,0.0034074605451936872,8506.851403508772
2014-12-24,15005,11921,78947,0.00327,158.5,direct,17.0,148232.0,0.0011329556814395202,8719.529411764706
2014-12-25,14984,11307,62313,0.00371,220.9,organic_search,72.0,745550.03,0.004805125467164976,10354.861527777779
2014-12-26,12836,10452,50229,0.00339,307.3,organic_search,65.0,742561.16,0.005063882829541913,11424.017846153847
2014-12-27,12176,9846,39355,0.00378,304.0,organic_search,71.0,761633.32,0.005831143232588699,10727.22985915493
2014-12-28,14412,11054,78580,0.00438,227.0,organic_search,159.0,1867745.2,0.011032472939217318,11746.825157232704
2014-12-29,14420,11734,47763,0.00487,167.0,organic_search,154.0,1869117.25,0.010679611650485437,12137.125
2014-12-30,14751,11393,55478,0.00538,210.6,social_media,80.0,1004713.03,0.005423361128059114,12558.912875
2014-12-31,14154,10690,63205,0.00468,242.0,paid_search,98.0,1076556.14,0.006923837784371909,10985.266734693876
2015-01-01,11938,9703,49079,0.00418,304.3,paid_search,71.0,950051.29,0.0059473948735131515,13381.004084507043
2015-01-02,12631,8889,62686,0.00425,312.3,email_campaign,5.0,105079.05,0.0003958514765260074,21015.81
2015-01-03,11528,8833,40725,0.00383,249.4,organic_search,21.0,275334.35,0.0018216516308119362,13111.159523809523
2015-01-04,10546,7828,51512,0.00559,193.2,organic_search,24.0,779291.85,0.0022757443580504457,32470.493749999998
2015-01-05,11328,9200,48905,0.00357,201.0,social_media,22.0,558314.24,0.001942090395480226,25377.92
2015-01-06,9268,7471,38649,0.0051,318.3,email_campaign,6.0,260851.73,0.0006473888649115235,43475.28833333334
2015-01-07,10147,7857,33888,0.00572,121.9,social_media,15.0,311296.56,0.001478269439243126,20753.104
2015-01-08,8997,6847,34451,0.00358,198.5,social_media,15.0,300400.21,0.0016672224074691564,20026.680666666667
2015-01-09,12849,10119,58922,0.00477,190.4,referral,9.0,226333.25999999998,0.0007004436142890498,25148.14
2015-01-10,11873,8645,64601,0.00342,134.3,organic_search,22.0,535209.46,0.0018529436536679862,24327.702727272725
2015-01-11,11735,8824,58810,0.0037,224.1,organic_search,34.0,916986.96,0.0028973157221985515,26970.204705882352
2015-01-12,12986,10533,59184,0.00366,234.2,referral,9.0,241869.83,0.0006930540582165409,26874.425555555554
2015-01-13,11908,9263,38118,0.00429,317.1,referral,8.0,245768.19999999998,0.0006718172657037286,30721.024999999998
2015-01-14,12735,9340,50389,0.00507,243.2,email_campaign,8.0,202689.19999999998,0.0006281900274833137,25336.149999999998
2015-01-15,12630,9430,45764,0.00348,202.1,social_media,16.0,414489.51,0.001266825019794141,25905.594375
2015-01-16,11982,8884,42069,0.00554,294.7,organic_search,21.0,612463.91,0.0017526289434151227,29164.948095238098
2015-01-17,10268,7696,50373,0.00496,208.1,organic_search,30.0,502024.8,0.00292169848071679,16734.16
2015-01-18,10164,7618,54711,0.00522,305.3,organic_search,34.0,974967.14,0.0033451397087760726,28675.50411764706
2015-01-19,11734,8493,49230,0.00516,111.5,email_campaign,9.0,187395.79,0.0007670018748934719,20821.754444444447
2015-01-20,10857,8425,50716,0.00514,241.8,paid_search,23.0,629820.13,0.0021184489269595653,27383.483913043478
2015-01-21,11368,8795,37330,0.00558,135.7,paid_search,22.0,541600.16,0.0019352568613652356,24618.18909090909
2015-01-22,12159,9424,53924,0.00383,256.3,referral,13.0,287088.12,0.0010691668722756806,22083.701538461537
2015-01-23,13034,10656,62656,0.00508,238.1,organic_search,37.0,759512.84,0.0028387294767531074,20527.374054054053
2015-01-24,12673,9972,52366,0.00449,176.6,organic_search,42.0,1186372.0,0.0033141324074804704,28246.95238095238
2015-01-25,10995,8907,48943,0.00551,294.0,organic_search,45.0,1270103.73,0.004092769440654843,28224.52733333333
2015-01-26,12273,9523,52623,0.00366,301.7,referral,15.0,340437.63,0.0012221950623319481,22695.842
2015-01-27,12089,9078,39559,0.00398,187.2,organic_search,43.0,1263255.6199999999,0.003556952601538589,29378.037674418603
2015-01-28,12441,9685,50069,0.00544,133.2,email_campaign,23.0,645239.86,0.0018487259866570211,28053.90695652174
2015-01-29,12264,8882,42039,0.00336,142.5,email_campaign,20.0,588052.36,0.0016307893020221786,29402.618
2015-01-30,11133,7908,44130,0.00397,167.1,paid_search,29.0,868250.82,0.0026048684092338094,29939.68344827586
2015-01-31,10453,7595,51485,0.00435,123.4,email_campaign,17.0,290266.27,0.0016263273701329762,17074.486470588236
2015-02-01,15593,11059,53441,0.0052,224.8,email_campaign,29.0,793670.82,0.0018598088886038608,27367.959310344824
2015-02-02,15910,13006,61981,0.00477,116.1,paid_search,25.0,677556.72,0.0015713387806411063,27102.268799999998
2015-02-03,15721,11891,59210,0.00342,235.7,organic_search,14.0,265270.95,0.0008905285923287323,18947.925
2015-02-04,17552,12726,92236,0.00346,220.5,email_campaign,14.0,246659.63,0.0007976298997265269,17618.545000000002
2015-02-05,16196,12951,75150,0.00537,157.7,organic_search,26.0,704565.2000000001,0.0016053346505309953,27098.66153846154
2015-02-06,17363,13848,59004,0.00434,286.9,email_campaign,10.0,240857.92,0.0005759373380176237,24085.792
2015-02-07,18408,14137,78214,0.00368,301.6,email_campaign,12.0,311650.99,0.000651890482398957,25970.915833333333
2015-02-08,16090,12699,72582,0.00555,308.1,referral,12.0,340899.16,0.0007458048477315103,28408.263333333332
2015-02-09,17476,12915,60213,0.00559,106.1,paid_search,26.0,578090.34,0.001487754634927901,22234.243846153844
2015-02-10,18527,13995,66887,0.00461,264.2,organic_search,36.0,863687.72,0.0019431100555945377,23991.325555555555
2015-02-11,18408,14673,81784,0.0037,173.2,organic_search,27.0,615909.48,0.0014667535853976532,22811.46222222222
2015-02-12,16304,13006,62018,0.00398,216.9,referral,16.0,385488.36,0.0009813542688910696,24093.0225
2015-02-13,20518,15147,76117,0.0037,237.5,organic_search,33.0,692043.56,0.0016083438931669754,20971.01696969697
2015-02-14,13711,9875,60627,0.00396,282.2,direct,18.0,308473.16000000003,0.001312814528480782,17137.39777777778
2015-02-15,17280,12439,68446,0.00426,274.5,organic_search,56.0,1168729.47,0.0032407407407407406,20870.169107142858
2015-02-16,17693,12413,89965,0.00504,140.8,paid_search,61.0,1646617.66,0.0034476911773017576,26993.73213114754
2015-02-17,16802,12521,74388,0.00445,139.1,paid_search,25.0,705059.9299999999,0.0014879181049875015,28202.397199999996
2015-02-18,16725,12085,61913,0.00367,230.0,social_media,26.0,765499.77,0.001554559043348281,29442.298846153848
2015-02-19,16363,12198,79512,0.0041,130.9,organic_search,35.0,627560.08,0.0021389720711361,17930.288
2015-02-20,18730,15092,95572,0.00454,191.1,direct,15.0,449590.02,0.000800854244527496,29972.668
2015-02-21,15952,11280,70645,0.00499,312.5,organic_search,42.0,1003652.59,0.002632898696088265,23896.490238095237
2015-02-22,16431,13211,79486,0.00433,285.9,organic_search,49.0,1300093.07,0.0029821678534477512,26532.511632653062
2015-02-23,14463,11021,50731,0.00449,289.8,social_media,60.0,1702245.8599999999,0.004148516905206389,28370.764333333333
2015-02-24,17173,13667,71689,0.00513,142.9,organic_search,55.0,1439739.02,0.003202701915798055,26177.073090909093
2015-02-25,14450,11692,51345,0.00553,135.4,organic_search,105.0,2274014.1,0.00726643598615917,21657.277142857143
2015-02-26,18508,15057,88646,0.00403,254.6,organic_search,72.0,1668371.01,0.0038902096390749947,23171.819583333334
2015-02-27,14926,11229,53940,0.00545,166.2,social_media,39.0,833682.13,0.0026128902586091385,21376.464871794873
2015-02-28,15722,11744,83724,0.00401,253.2,organic_search,51.0,1189095.3900000001,0.003243862104058008,23315.595882352944
2015-03-01,21480,17584,81546,0.00414,108.6,paid_search,44.0,924659.36,0.002048417132216015,21014.985454545455
2015-03-02,22178,17801,84529,0.00567,164.9,referral,3.0,42788.880000000005,0.00013526918567950222,14262.960000000001
2015-03-03,23311,16676,118505,0.00396,302.1,paid_search,18.0,476832.38,0.0007721676461756252,26490.687777777777
2015-03-04,20723,16144,99756,0.00434,279.6,social_media,22.0,677824.25,0.0010616223519760652,30810.19318181818
2015-03-05,24841,19625,110043,0.00384,254.3,social_media,19.0,548572.92,0.000764864538464635,28872.258947368424
2015-03-06,23903,18195,115420,0.00379,149.3,social_media,35.0,1304078.54,0.0014642513492030289,37259.38685714286
2015-03-07,20579,16101,83988,0.00384,143.0,social_media,27.0,690712.04,0.0013120171048155887,25581.92740740741
2015-03-08,23101,16215,83326,0.00425,240.2,organic_search,30.0,1039292.97,0.001298645080299554,34643.099
2015-03-09,23240,17341,117770,0.00544,181.2,referral,14.0,487019.45,0.0006024096385542169,34787.103571428575
2015-03-10,23566,17258,107264,0.00547,253.6,paid_search,35.0,1184679.56,0.0014851905287278282,33847.98742857143
2015-03-11,22870,16676,97024,0.0043,111.6,organic_search,69.0,1849531.19,0.0030170529077393968,26804.799855072462
2015-03-12,28148,22855,147647,0.00566,290.4,email_campaign,18.0,332887.77,0.0006394770498792099,18493.765
2015-03-13,21363,15687,117397,0.00572,183.0,paid_search,29.0,760294.0599999999,0.001357487244300894,26217.036551724137
2015-03-14,22276,17876,89445,0.0045,269.4,paid_search,39.0,1082828.02,0.0017507631531693303,27764.821025641028
2015-03-15,22351,15744,120642,0.00361,151.0,organic_search,45.0,1119395.4,0.0020133327367903003,24875.45333333333
2015-03-16,24269,19775,108034,0.00469,195.4,organic_search,60.0,1420949.73,0.0024722897523589767,23682.4955
2015-03-17,21379,16480,69949,0.00391,176.4,paid_search,53.0,1266260.83,0.0024790682445390336,23891.713773584906
2015-03-18,18253,14079,88133,0.00349,263.0,paid_search,60.0,1473132.53,0.003287130882594642,24552.208833333334
2015-03-19,23852,18973,85968,0.00441,295.0,organic_search,69.0,1739199.8,0.0028928391749119572,25205.794202898553
2015-03-20,19678,15237,70975,0.00492,309.7,social_media,39.0,831521.0,0.001981908730562049,21321.05128205128
2015-03-21,26207,20418,100420,0.0037,118.5,social_media,36.0,799081.32,0.001373678788110047,22196.70333333333
2015-03-22,21331,16844,89042,0.00499,313.1,paid_search,53.0,1134916.35,0.0024846467582391825,21413.51603773585
2015-03-23,21839,15483,115455,0.00401,302.7,social_media,42.0,648472.6900000001,0.0019231649800815055,15439.825952380954
2015-03-24,23120,18841,108910,0.0044,246.5,paid_search,62.0,1434981.87,0.002681660899653979,23144.868870967744
2015-03-25,22944,18479,126137,0.00393,124.6,social_media,63.0,1148801.56,0.0027458158995815897,18234.9453968254
2015-03-26,27836,19713,131624,0.00349,313.9,email_campaign,39.0,637673.38,0.0014010633711740192,16350.599487179486
2015-03-27,23381,18490,127905,0.0053,185.4,email_campaign,22.0,392535.19,0.0009409349471793336,17842.508636363636
2015-03-28,23832,18925,108548,0.0048,182.9,referral,25.0,661922.15,0.0010490097348103391,26476.886000000002
2015-03-29,24705,19907,100168,0.00347,298.3,paid_search,65.0,1380022.64,0.0026310463468933415,21231.117538461538
2015-03-30,21988,15721,91135,0.00386,230.9,organic_search,182.0,3717874.67,0.00827724213207204,20427.8828021978
2015-03-31,23712,17041,118451,0.00334,235.6,organic_search,174.0,3486052.73,0.007338056680161943,20034.7858045977
2015-04-01,29410,23296,117637,0.00531,175.1,organic_search,167.0,3141019.71,0.005678340700442027,18808.50125748503
2015-04-02,30456,22808,137521,0.00407,167.6,paid_search,98.0,1992273.07,0.003217756763856055,20329.317040816328
2015-04-03,31142,23705,131744,0.0057,305.1,organic_search,123.0,2381132.63,0.0039496499903667074,19358.801869918698
2015-04-04,27051,22178,97672,0.00555,277.0,organic_search,54.0,1575793.53,0.0019962293445713653,29181.361666666668
2015-04-05,34818,26213,179530,0.00351,283.5,referral,19.0,479788.95,0.000545694755586191,25252.05
2015-04-06,32488,25628,104296,0.00415,226.6,social_media,45.0,1131759.58,0.0013851268160551588,25150.21288888889
2015-04-07,37841,28534,193746,0.00447,190.5,referral,34.0,854532.68,0.0008984963399487328,25133.31411764706
2015-04-08,31407,23603,105754,0.00472,105.7,organic_search,68.0,1749113.68,0.002165122424937116,25722.26
2015-04-09,33264,25339,131080,0.0033,311.8,email_campaign,24.0,603140.5,0.0007215007215007215,25130.854166666668
2015-04-10,31701,23905,138034,0.00324,250.5,email_campaign,33.0,589241.63,0.0010409766253430491,17855.80696969697
2015-04-11,32699,24505,156139,0.00348,235.7,social_media,50.0,910085.22,0.0015290987491972231,18201.7044
2015-04-12,33695,23984,164092,0.00457,188.3,social_media,59.0,1274068.14,0.0017510016322896571,21594.375254237286
2015-04-13,32788,25880,169275,0.0042,121.1,referral,46.0,884874.6799999999,0.0014029522996218129,19236.406086956522
2015-04-14,31794,25698,162134,0.00483,180.6,organic_search,120.0,2311801.5,0.0037742970371768257,19265.0125
2015-04-15,30748,23319,121391,0.00378,318.8,organic_search,103.0,2439546.75,0.0033498113698451934,23684.91990291262
2015-04-16,30162,22150,117724,0.00421,121.4,email_campaign,38.0,1007944.56,0.0012598634042835356,26524.856842105266
2015-04-17,34071,26707,177596,0.00406,140.7,referral,25.0,631587.34,0.0007337618502538816,25263.493599999998
2015-04-18,34778,24920,112807,0.00343,274.3,paid_search,62.0,1805852.85,0.0017827362125481627,29126.65887096774
2015-04-19,34164,25611,119369,0.00575,297.0,direct,30.0,818442.85,0.0008781173164734809,27281.428333333333
2015-04-20,33331,27313,182278,0.00567,135.3,organic_search,96.0,2409077.41,0.002880201614112988,25094.556354166667
2015-04-21,29124,22796,130729,0.00491,135.2,paid_search,94.0,2448809.7,0.003227578629309161,26051.167021276597
2015-04-22,28703,20207,137953,0.00393,191.1,organic_search,106.0,2585843.82,0.0036929937637180782,24394.753018867923
2015-04-23,33494,26912,158159,0.0041,203.7,organic_search,90.0,2662194.02,0.002687048426583866,29579.933555555555
2015-04-24,31753,22949,170691,0.00438,141.6,organic_search,79.0,1730270.66,0.0024879538941202407,21902.160253164555
2015-04-25,36571,26976,179957,0.00403,317.8,referral,43.0,1212375.98,0.0011757950288479944,28194.790232558138
2015-04-26,30907,23892,116178,0.00418,199.6,organic_search,97.0,2440873.87,0.0031384476008671173,25163.648144329898
2015-04-27,34074,24139,114811,0.00504,145.1,social_media,81.0,1993758.4100000001,0.002377179080824089,24614.30135802469
2015-04-28,31168,23641,123478,0.00521,238.8,social_media,101.0,2865491.59,0.0032405030800821354,28371.203861386137
2015-04-29,35794,25274,128333,0.00417,199.9,organic_search,176.0,4281870.47,0.004917025199754148,24328.80948863636
2015-04-30,28994,22062,150712,0.00394,267.3,direct,47.0,1308230.1600000001,0.0016210250396633786,27834.684255319153
2015-05-01,30846,24315,163628,0.00485,200.4,organic_search,144.0,3527471.75,0.004668352460610776,24496.331597222223
2015-05-02,33476,26822,182726,0.0051,219.9,organic_search,90.0,2407793.15,0.0026884932488947305,26753.257222222222
2015-05-03,24534,20051,126935,0.00326,296.2,organic_search,100.0,2202758.54,0.004075976196299014,22027.5854
2015-05-04,29719,20848,155249,0.00357,105.5,email_campaign,17.0,443186.64999999997,0.0005720246307076281,26069.80294117647
2015-05-05,28430,20543,107343,0.00343,305.4,organic_search,53.0,1211680.84,0.0018642279282448117,22861.902641509434
2015-05-06,27853,20910,131355,0.00391,307.8,organic_search,59.0,2096038.46,0.00211826374178724,35526.07559322034
2015-05-07,24031,17827,83533,0.00493,224.8,social_media,36.0,1076887.04,0.0014980649993758062,29913.52888888889
2015-05-08,29160,23034,109154,0.00429,276.5,social_media,35.0,1007515.4299999999,0.0012002743484224967,28786.15514285714
2015-05-09,31489,23349,164844,0.00453,312.1,organic_search,40.0,1115949.28,0.0012702848613801645,27898.732
2015-05-10,28854,20819,121753,0.00378,224.5,paid_search,49.0,1129430.84,0.001698204754973314,23049.608979591838
2015-05-11,30303,21569,101312,0.00498,196.4,direct,19.0,604601.89,0.000627000627000627,31821.152105263158
2015-05-12,29164,20797,132743,0.00456,251.8,organic_search,67.0,1775296.21,0.002297352900836648,26496.958358208954
2015-05-13,28695,22220,132422,0.0043,161.0,direct,26.0,856367.33,0.0009060811988151246,32937.205
2015-05-14,24060,17186,83908,0.00432,229.1,email_campaign,33.0,848669.91,0.001371571072319202,25717.27
2015-05-15,27784,22574,100088,0.00467,250.7,organic_search,57.0,1755400.78,0.002051540454938094,30796.504912280703
2015-05-16,25165,19778,109606,0.0038,212.9,paid_search,57.0,1310585.18,0.002265050665606994,22992.72245614035
2015-05-17,32410,24265,113804,0.00405,301.7,referral,39.0,1201441.74,0.0012033323048441838,30806.19846153846
2015-05-18,26179,20898,133705,0.0038,132.7,social_media,53.0,1274236.22,0.00202452347301272,24042.19283018868
2015-05-19,29063,21602,150346,0.0054,276.9,organic_search,100.0,2522392.94,0.0034408010184771016,25223.9294
2015-05-20,30494,24191,126406,0.00357,298.0,social_media,76.0,1941704.03,0.0024922935659473996,25548.737236842106
2015-05-21,29062,20606,123437,0.00395,258.7,paid_search,73.0,2020451.8,0.0025118711719771523,27677.42191780822
2015-05-22,27267,20288,149515,0.00474,143.0,organic_search,81.0,1893653.51,0.002970623831004511,23378.43839506173
2015-05-23,30173,23985,100559,0.00439,210.6,paid_search,60.0,1604543.57,0.001988532794219998,26742.392833333335
2015-05-24,27244,19433,90867,0.0044,116.7,organic_search,68.0,1598872.61,0.0024959624137424756,23512.8325
2015-05-25,29094,21740,129228,0.00544,260.9,organic_search,70.0,1743798.78,0.0024059943630989206,24911.411142857145
2015-05-26,27670,21242,95316,0.00342,227.0,organic_search,73.0,1897236.68,0.0026382363570654137,25989.543561643834
2015-05-27,26401,20469,119105,0.00574,183.6,organic_search,116.0,3159126.84,0.004393772963145336,27233.852068965516
2015-05-28,27850,20116,89456,0.00419,178.6,organic_search,115.0,3082271.54,0.004129263913824057,26802.361217391306
2015-05-29,34451,27090,172863,0.00381,116.7,referral,31.0,817684.54,0.0008998287422716322,26376.92064516129
2015-05-30,30967,24404,149751,0.00464,283.9,social_media,109.0,2678441.51,0.0035198759970290956,24572.857889908253
2015-05-31,27874,21527,109033,0.00366,233.5,referral,55.0,1167711.1,0.001973164956590371,21231.110909090912
2015-06-01,29318,22266,98658,0.00505,192.2,social_media,107.0,2763737.71,0.0036496350364963502,25829.324392523366
2015-06-02,30701,24975,126635,0.00557,295.3,organic_search,134.0,3076691.96,0.0043646786749617274,22960.38776119403
2015-06-03,32446,23589,166997,0.00538,212.1,referral,63.0,1592638.16,0.0019416877273007458,25279.97079365079
2015-06-04,28794,21415,121730,0.00523,162.3,email_campaign,19.0,595189.05,0.0006598596929915955,31325.739473684214
2015-06-05,28463,19935,144463,0.00338,200.7,paid_search,37.0,1208356.6,0.001299933246671117,32658.28648648649
2015-06-06,34892,28589,164211,0.00538,156.8,organic_search,45.0,1415560.8,0.0012896939126447323,31456.90666666667
2015-06-07,32243,25956,145312,0.00547,256.8,social_media,39.0,1298305.91,0.0012095648667927923,33289.89512820513
2015-06-08,32199,25978,170674,0.00433,298.5,referral,31.0,884545.11,0.0009627628187210783,28533.713225806452
2015-06-09,27727,19941,145314,0.00511,281.4,email_campaign,33.0,916605.13,0.0011901756410718793,27775.91303030303
2015-06-10,31622,24009,125377,0.00399,108.2,social_media,44.0,1339912.9,0.0013914363417873632,30452.565909090907
2015-06-11,32332,23402,159377,0.00487,194.3,organic_search,55.0,1655421.1600000001,0.0017011010763330447,30098.56654545455
2015-06-12,24605,19576,116966,0.00362,266.6,social_media,48.0,1339316.74,0.0019508230034545825,27902.432083333333
2015-06-13,31158,23057,166081,0.00423,247.0,paid_search,43.0,784558.25,0.001380062905192888,18245.54069767442
2015-06-14,29214,21013,150301,0.00444,188.2,social_media,39.0,1316738.33,0.0013349763811871022,33762.52128205128
2015-06-15,32287,25912,128566,0.0041,238.4,social_media,55.0,1561431.74,0.0017034719856288908,28389.668
2015-06-16,26776,19786,104352,0.00375,171.3,paid_search,69.0,1586401.26,0.002576934568270093,22991.322608695653
2015-06-17,35371,28846,155050,0.00422,217.0,social_media,52.0,1194577.94,0.0014701308981934353,22972.652692307693
2015-06-18,30266,22102,104739,0.00461,287.7,social_media,49.0,1491450.8699999999,0.0016189783915945286,30437.772857142856
2015-06-19,35795,27659,158232,0.0037,319.2,email_campaign,18.0,513613.76999999996,0.0005028635284257578,28534.09833333333
2015-06-20,29012,20477,144998,0.00366,212.1,social_media,47.0,1152714.97,0.001620019302357645,24525.850425531913
2015-06-21,34568,26635,143948,0.00475,197.6,paid_search,50.0,1359928.06,0.0014464244387873177,27198.5612
2015-06-22,30368,24526,101421,0.00401,116.0,social_media,59.0,1951355.55,0.0019428345626975763,33073.82288135593
2015-06-23,34822,25528,161315,0.00495,192.0,paid_search,70.0,1456954.02,0.002010223421974614,20813.628857142856
2015-06-24,27399,19217,103711,0.0045,284.5,paid_search,65.0,1841822.95,0.0023723493558159055,28335.73769230769
2015-06-25,31624,25240,150529,0.00522,175.0,referral,31.0,737318.84,0.0009802681507715659,23784.47870967742
2015-06-26,30769,22895,140394,0.00476,263.6,organic_search,64.0,1018155.47,0.002080015600117001,15908.67921875
2015-06-27,29801,24190,145509,0.0052,127.8,direct,21.0,510380.42,0.0007046743397872555,24303.829523809523
2015-06-28,24381,17220,129189,0.00446,183.9,social_media,63.0,988324.75,0.002583979328165375,15687.694444444445
2015-06-29,34732,24375,156417,0.0044,233.6,social_media,91.0,1342774.32,0.002620062190487159,14755.761758241759
2015-06-30,33102,24296,110641,0.00552,106.5,paid_search,125.0,1960940.76,0.0037762068757174793,15687.52608
