Date,Revenue,COGS,total_sessions,total_page_views,total_visitors,avg_bounce_rate,avg_session_duration,n_traffic_sources,src_direct_sessions,src_email_campaign_sessions,src_organic_search_sessions,src_paid_search_sessions,src_referral_sessions,src_social_media_sessions,active_promos_count,avg_promo_discount,max_promo_discount,has_stackable_promo,total_orders,cancelled_orders,returned_orders,cancellation_rate,mobile_ratio,total_discount_amount,avg_order_value,total_returns,total_refund,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,Revenue_lag_1,Revenue_lag_7,Revenue_lag_14,Revenue_lag_30,Revenue_roll_mean_7,Revenue_roll_std_7,Revenue_roll_mean_14,Revenue_roll_std_14,Revenue_roll_mean_30,Revenue_roll_std_30,COGS_lag_1,COGS_lag_7,COGS_lag_14,COGS_lag_30,COGS_roll_mean_7,COGS_roll_std_7,COGS_roll_mean_14,COGS_roll_std_14,COGS_roll_mean_30,COGS_roll_std_30,revenue_momentum_7_30,cogs_momentum_7_30,gross_margin_lag_1,gross_margin_lag_7
2015-05-31,12847323.1,10142347.13,27874.0,109033.0,21527.0,0.00366,233.5,1.0,0.0,0.0,0.0,0.0,27874.0,0.0,0,0.0,0.0,0,526,46,27,0.08745247148288973,0.4220532319391635,0.0,21483.81789297659,13.0,176039.96,2015,5,31,6,151,22,2,1,0,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,14386454.27,7759286.87,6593507.34,11462217.29,9376975.718571428,2865220.80397571,8610029.245000001,2439599.446073447,7584578.770333333,2376876.2139648777,11671007.33,6115304.75,5168476.45,9026019.09,7520538.252857143,2313036.1908115176,6897908.687142857,1951307.3693361983,6033257.309333334,1915581.8425737787,1.2363212252800324,1.2465137598595395,0.18875025694569558,0.21187283671083038
2015-06-01,12707400.56,9938849.85,29318.0,98658.0,22266.0,0.00505,192.2,1.0,0.0,0.0,0.0,0.0,0.0,29318.0,0,0.0,0.0,0,485,47,24,0.09690721649484536,0.422680412371134,0.0,22814.00459605027,16.0,213754.29,2015,6,1,0,152,23,2,0,1,0,1.2246467991473532e-16,-1.0,0.0,1.0,12847323.1,6648911.62,7049312.68,8951414.69,10103838.037142858,3027238.3855888057,9056730.370714286,2608655.754995698,7630748.964,2466556.4600344156,10142347.13,5479719.27,5707463.8,7003240.14,8095830.021428572,2404277.2572311573,7253185.164285715,2061872.7771466693,6070468.244,1985296.0913631879,1.3240951949553426,1.333641771280234,0.21054782766380328,0.17584717872968217
2015-06-02,10370270.22,8221123.6,30701.0,126635.0,24975.0,0.00557,295.3,1.0,0.0,0.0,30701.0,0.0,0.0,0.0,0,0.0,0.0,0,448,44,19,0.09821428571428571,0.44642857142857145,0.0,20657.908804780876,13.0,146100.36,2015,6,2,1,153,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,12707400.56,7250067.07,8167385.27,7902349.85,10969336.457142858,2725907.8645621655,9460879.504999999,2710053.345380015,7755948.493,2626070.2786973603,9938849.85,5753775.74,6584434.28,6325430.88,8732848.675714286,2175447.54174267,7555427.025,2126965.874626467,6168321.901,2101786.343968651,1.414312700379979,1.4157576105583156,0.21786916190513167,0.20638310177729155
2015-06-03,12915899.82,10182209.97,32446.0,166997.0,23589.0,0.00538,212.1,1.0,0.0,0.0,0.0,0.0,32446.0,0.0,0,0.0,0.0,0,499,50,25,0.10020040080160321,0.45090180360721444,0.0,22779.364761904762,12.0,146804.14,2015,6,3,2,154,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,10370270.22,11264269.11,10886447.11,4063632.19,11415079.764285715,2225554.1642401177,9618228.429999998,2693072.3277190467,7838212.505333333,2669116.681046946,8221123.6,8911794.91,8610088.68,3220456.05,9085326.94142857,1775421.665569816,7672333.405,2114433.4649347966,6231511.658333333,2134908.4810900753,1.4563371121309334,1.4579651679346313,0.20724113975884428,0.20884392738021149
2015-06-04,4389371.3,3612066.24,28794.0,121730.0,21415.0,0.00523,162.3,1.0,0.0,28794.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,142,16,6,0.11267605633802817,0.49295774647887325,0.0,28318.52451612903,23.0,286820.39,2015,6,4,3,155,23,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,12915899.82,10886440.76,9585349.34,4993358.48,11651027.00857143,2293416.9303823058,9763189.337857142,2818296.92134299,8133288.093,2726148.5759708504,10182209.97,8702126.28,7629673.54,3895803.59,9266814.807142857,1819120.9707838674,7784627.782857142,2207754.3488426916,6463570.122333334,2174326.846351563,1.4325112888352016,1.4336991216546993,0.2116530700994551,0.20064542012903036
2015-06-05,4689415.18,3666593.72,28463.0,144463.0,19935.0,0.00338,200.7,1.0,0.0,0.0,0.0,28463.0,0.0,0.0,0,0.0,0.0,0,158,12,12,0.0759493670886076,0.45569620253164556,0.0,27106.44612716763,19.0,347558.79,2015,6,5,4,156,23,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,4389371.3,7443400.33,6849849.55,5912157.02,10722874.228571428,3598039.876482668,9392048.049285714,3164395.9106703564,8113155.187,2752242.2874183618,3612066.24,6010039.49,5526949.11,4721080.32,8539663.372857142,2822861.1491506505,7497655.832857144,2474448.6387130492,6454112.210666667,2186464.5188364214,1.3216651205874965,1.3231352499176725,0.17708801713812627,0.19256801682733082
2015-06-06,4504545.31,3683127.75,34892.0,164211.0,28589.0,0.00538,156.8,1.0,0.0,0.0,34892.0,0.0,0.0,0.0,0,0.0,0.0,0,155,13,7,0.08387096774193549,0.4,0.0,27135.81512048192,23.0,326525.19,2015,6,6,5,157,23,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,4689415.18,14386454.27,5769728.11,6417545.13,10329447.778571429,4127944.083823011,9237731.308571428,3345407.9978392073,8072397.125666667,2794687.4278891427,3666593.72,11671007.33,4699867.99,5062352.65,8204885.4057142865,3275529.1492670975,7364773.305000001,2633275.1185737443,6418962.657333334,2223448.554343407,1.279601042635568,1.2782260691827874,0.218112796743239,0.18875025694569558
2015-06-07,4737477.49,3636812.14,32243.0,145312.0,25956.0,0.00547,256.8,1.0,0.0,0.0,0.0,0.0,0.0,32243.0,0,0.0,0.0,0,163,15,5,0.09202453987730061,0.48466257668711654,0.0,26765.4095480226,20.0,221309.19999999998,2015,6,7,6,158,23,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,4504545.31,12847323.1,7759286.87,4654167.53,8917746.498571428,4198400.840880106,9147361.108571429,3461374.5538351065,8008630.465000001,2854923.7722118143,3683127.75,10142347.13,6115304.75,3561342.38,7063759.7514285715,3258109.4732248266,7292149.002142857,2724853.498601256,6372988.494000001,2266312.316471351,1.1135170410901742,1.1083904761602683,0.182353046416576,0.21054782766380328
2015-06-08,5997977.12,4767036.54,32199.0,170674.0,25978.0,0.00433,298.5,1.0,0.0,0.0,0.0,0.0,32199.0,0.0,0,0.0,0.0,0,199,20,12,0.10050251256281408,0.4221105527638191,0.0,27140.167963800905,31.0,570647.81,2015,6,8,0,159,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,4737477.49,12707400.56,6648911.62,4178643.57,7759197.125714286,4049626.276919691,8931517.58142857,3643989.4121670243,8011407.463666666,2851586.9233486564,3636812.14,9938849.85,5479719.27,3269969.19,6134397.609999999,3159956.1123438575,7115113.815714286,2883113.840645468,6375504.1526666675,2263123.347329161,0.9685185981244614,0.9621823565802524,0.2323315207984239,0.21786916190513167
2015-06-09,7149148.38,5741574.05,27727.0,145314.0,19941.0,0.00511,281.4,1.0,0.0,27727.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,260,28,18,0.1076923076923077,0.4307692307692308,0.0,25624.187741935482,24.0,251313.91999999998,2015,6,9,1,160,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5997977.12,10370270.22,7250067.07,5135747.06,6800708.062857144,3429847.119830184,8885022.26,3679335.94680316,8072051.9153333325,2785853.3123477125,4767036.54,8221123.6,5753775.74,3949880.44,5395567.137142858,2692169.5701791057,7064207.906428571,2920262.926067681,6425406.397666666,2208121.4117866973,0.8425005356988354,0.8397238716452572,0.20522595457983342,0.20724113975884428
2015-06-10,7033422.25,5437275.2,31622.0,125377.0,24009.0,0.00399,108.2,1.0,0.0,0.0,0.0,0.0,0.0,31622.0,0,0.0,0.0,0,245,24,17,0.09795918367346938,0.4448979591836735,0.0,26244.112873134327,22.0,294798.56,2015,6,10,2,161,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7149148.38,12915899.82,11264269.11,6740124.2,6340547.799999999,3068129.5056532235,8877813.782142857,3682882.6638769386,8139165.292666665,2736491.084615397,5741574.05,10182209.97,8911794.91,5364204.35,5041345.772857144,2406390.9353402453,7063336.357142857,2920685.897666138,6485129.518,2162618.1234319923,0.7790169596030678,0.7773700986024229,0.19688699341277346,0.2116530700994551
2015-06-11,5174085.58,4188520.67,32332.0,159377.0,23402.0,0.00487,194.3,1.0,0.0,0.0,32332.0,0.0,0.0,0.0,0,0.0,0.0,0,177,23,10,0.12994350282485875,0.4011299435028249,0.0,26398.39581632653,22.0,458702.0,2015,6,11,3,162,24,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,7033422.25,4389371.3,10886440.76,6877097.83,5500193.861428572,1209818.8296046911,8575610.434999999,3645388.61826355,8148941.894333333,2731840.383005935,5437275.2,3612066.24,8702126.28,5464941.46,4363497.948571429,935969.7030100552,6815156.377857142,2899074.7741864985,6487565.2129999995,2161352.902835679,0.674958041516204,0.6725940788737979,0.22693746987819477,0.17708801713812627
2015-06-12,6351066.12,4900508.38,24605.0,116966.0,19576.0,0.00362,266.6,1.0,0.0,0.0,0.0,0.0,0.0,24605.0,0,0.0,0.0,0,218,17,9,0.0779816513761468,0.463302752293578,0.0,25609.137580645158,29.0,407093.83,2015,6,12,4,163,24,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5174085.58,4689415.18,7443400.33,8472230.27,5612295.901428572,1122973.8331345064,8167585.0649999995,3686303.182870163,8092174.8193333335,2776509.2957442063,4188520.67,3666593.72,6010039.49,6752088.25,4445848.581428572,882678.8542048461,6492755.977142856,2923954.3900352754,6445017.853333334,2194487.4736119295,0.6935460524184444,0.6898116781987188,0.1904809835016297,0.218112796743239
2015-06-13,5087923.97,3913528.15,31158.0,166081.0,23057.0,0.00423,247.0,1.0,0.0,0.0,0.0,31158.0,0.0,0.0,0,0.0,0.0,0,205,11,11,0.05365853658536585,0.4292682926829268,0.0,22218.00860262009,17.0,343120.28,2015,6,13,5,164,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,6351066.12,4504545.31,14386454.27,8373161.73,5849674.607142857,1069739.332719759,8089561.1928571435,3714264.337874705,8021469.347666667,2793453.8728771014,4900508.38,3683127.75,11671007.33,6566657.69,4622122.104285714,822263.40744273,6413503.755000001,2952937.5852729427,6383298.524333334,2211524.843747747,0.7292522546189677,0.7240961842323432,0.2283959437033857,0.182353046416576
2015-06-14,7257781.25,5645520.63,29214.0,150301.0,21013.0,0.00444,188.2,1.0,0.0,0.0,0.0,0.0,0.0,29214.0,0,0.0,0.0,0,240,20,10,0.08333333333333333,0.43333333333333335,0.0,27914.54326923077,23.0,274073.39,2015,6,14,6,165,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5087923.97,4737477.49,12847323.1,6454103.0,5933014.415714285,965084.2779357631,7425380.457142857,3311145.9012049013,7911961.422333333,2843142.949070223,3913528.15,3636812.14,10142347.13,5103049.75,4655036.447142857,782039.447451957,5859398.099285714,2596861.9534629164,6294860.873,2256530.2207225547,0.7498790880055338,0.739497908064863,0.2308202376695499,0.2323315207984239
2015-06-15,7185781.7,5677039.63,32287.0,128566.0,25912.0,0.0041,238.4,1.0,0.0,0.0,0.0,0.0,0.0,32287.0,0,0.0,0.0,0,270,18,18,0.06666666666666667,0.43333333333333335,0.0,23793.97913907285,22.0,299001.2,2015,6,15,0,166,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,7257781.25,5997977.12,12707400.56,6409003.84,6293057.8100000005,913473.762185536,7026127.467857143,2921102.525092333,7938750.697333334,2832699.842889253,5645520.63,4767036.54,9938849.85,5140481.43,4941994.802857144,711498.0294725242,5538196.206428571,2285837.6356968037,6312943.235666666,2248810.7992745074,0.7927012762995405,0.7828352985871976,0.22214235514469385,0.20522595457983342
2015-06-16,7904688.49,6283325.81,26776.0,104352.0,19786.0,0.00375,171.3,1.0,0.0,0.0,0.0,26776.0,0.0,0.0,0,0.0,0.0,0,311,34,19,0.10932475884244373,0.4565916398713826,0.0,23045.739037900872,15.0,175550.23,2015,6,16,1,167,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,7185781.7,7149148.38,10370270.22,6593507.34,6462744.178571428,958726.1487360498,6631726.120714285,2425787.915088333,7964643.292666667,2821763.863051462,5677039.63,5741574.05,8221123.6,5168476.45,5071995.244285715,755949.3343280181,5233781.190714286,1907109.4526792518,6330828.509000001,2241285.5034937235,0.8114292054387305,0.8011582112949814,0.2099621353651754,0.19688699341277346
2015-06-17,8476249.0,6775868.17,35371.0,155050.0,28846.0,0.00422,217.0,1.0,0.0,0.0,0.0,0.0,0.0,35371.0,0,0.0,0.0,0,300,42,16,0.14,0.43666666666666665,0.0,24568.83768115942,22.0,463914.06,2015,6,17,2,168,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,7904688.49,7033422.25,12915899.82,7049312.68,6570678.4799999995,1083315.8161534944,6455613.14,2213721.394820189,8008349.331,2809923.682298605,6283325.81,5437275.2,10182209.97,5707463.8,5149388.352857143,856914.4731746697,5095367.062857144,1736286.3704994821,6367990.1543333335,2230565.2994468547,0.8204785041737834,0.8086363559078451,0.20511405124327683,0.22693746987819477
2015-06-18,6561476.72,5174441.56,30266.0,104739.0,22102.0,0.00461,287.7,1.0,0.0,0.0,0.0,0.0,0.0,30266.0,0,0.0,0.0,0,220,19,9,0.08636363636363636,0.5545454545454546,0.0,26141.341513944226,19.0,234977.77,2015,6,18,3,169,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,8476249.0,5174085.58,4389371.3,8167385.27,6776796.587142857,1301352.7216287975,6138495.224285713,1376927.567976431,8055913.875,2805203.1036976026,6775868.17,4188520.67,3612066.24,6584434.28,5340615.92,1057701.62520635,4852056.934285714,1085225.6210935293,6403603.633333334,2228183.463876576,0.8412200890296704,0.8340016381088837,0.20060534205637423,0.1904809835016297
2015-06-19,5300940.37,4147889.8,35795.0,158232.0,27659.0,0.0037,319.2,1.0,0.0,35795.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,206,14,16,0.06796116504854369,0.441747572815534,0.0,23771.033049327354,25.0,226162.86,2015,6,19,4,170,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,6561476.72,6351066.12,4689415.18,10886447.11,6974995.321428572,1107836.8066797585,6293645.611428572,1283911.0831684223,8002383.59,2818294.427564676,5174441.56,4900508.38,3666593.72,8610088.68,5481461.761428571,937534.3516639564,4963655.171428571,1026655.7743217383,6356603.876,2239081.671949639,0.8716147186626644,0.8623255229296863,0.21139070047634037,0.2283959437033857
2015-06-20,5709630.01,4391167.7,29012.0,144998.0,20477.0,0.00366,212.1,1.0,0.0,0.0,0.0,0.0,0.0,29012.0,0,0.0,0.0,0,218,21,16,0.0963302752293578,0.44495412844036697,0.0,24400.128247863246,25.0,263532.87,2015,6,20,5,171,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5300940.37,5087923.97,4504545.31,9585349.34,6824977.357142857,1266191.7275933255,6337325.982142857,1234589.82523668,7816200.032000001,2805664.0033936272,4147889.8,3913528.15,3683127.75,7629673.54,5373944.821428572,1051491.960779708,4998033.462857142,987181.1314532261,6207863.913333333,2232422.776121247,0.8731835584044655,0.8656673046402228,0.21751811745054592,0.2308202376695499
2015-06-21,5755437.59,4546815.45,34568.0,143948.0,26635.0,0.00475,197.6,1.0,0.0,0.0,0.0,34568.0,0.0,0.0,0,0.0,0.0,0,228,25,14,0.10964912280701754,0.44298245614035087,0.0,22930.030239043823,21.0,202430.83,2015,6,21,6,172,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5709630.01,7257781.25,4737477.49,6849849.55,6913792.505714287,1139508.4661699838,6423403.460714286,1134966.7248370722,7687009.387666667,2810619.0617893655,4391167.7,5645520.63,3636812.14,5526949.11,5442179.042857143,951687.5112929064,5048607.744999999,931183.9457250384,6099913.718666667,2239587.9952856665,0.8994125227435056,0.8921731181546461,0.23091904513791772,0.22214235514469385
2015-06-22,8091120.75,6486078.97,30368.0,101421.0,24526.0,0.00401,116.0,1.0,0.0,0.0,0.0,0.0,0.0,30368.0,0,0.0,0.0,0,269,27,16,0.10037174721189591,0.483271375464684,0.0,28489.861795774643,24.0,413037.75,2015,6,22,0,173,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,5755437.59,7185781.7,5997977.12,5769728.11,6699171.9828571435,1203598.8631033641,6496114.896428572,1047919.4680477557,7650528.988999999,2828902.6399029773,4546815.45,5677039.63,4767036.54,4699867.99,5285221.159999999,1001842.6721397424,5113607.981428571,853581.7872044095,6067242.596666667,2255328.410929067,0.8756482058285479,0.8711076037908376,0.2099965677848658,0.2099621353651754
2015-06-23,8014615.36,6549729.21,34822.0,161315.0,25528.0,0.00495,192.0,1.0,0.0,0.0,0.0,34822.0,0.0,0.0,1,18.0,18.0,0,318,35,18,0.11006289308176101,0.42452830188679247,266721.53,22964.513925501433,10.0,137931.19,2015,6,23,1,174,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,8091120.75,7904688.49,7149148.38,7759286.87,6828506.132857143,1308659.7747709544,6645625.1557142865,1118333.7100503147,7727908.743666667,2807349.311802719,6486078.97,6283325.81,5741574.05,6115304.75,5400798.208571428,1096750.0342398058,5236396.726428571,920882.1049025562,6126782.962666666,2241520.727098388,0.8836163002640759,0.8815063698977098,0.19837076093568376,0.20511405124327683
2015-06-24,8106694.48,6848465.28,27399.0,103711.0,19217.0,0.0045,284.5,1.0,0.0,0.0,0.0,27399.0,0.0,0.0,1,18.0,18.0,0,290,30,13,0.10344827586206896,0.4586206896551724,402220.93,25492.749937106917,24.0,349730.85,2015,6,24,2,175,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,8014615.36,8476249.0,7033422.25,6648911.62,6844209.971428571,1324292.4397383004,6707444.225714287,1170989.3880380203,7736419.693333333,2807834.7137043164,6549729.21,6775868.17,5437275.2,5479719.27,5438855.837142857,1136384.0769991397,5294122.095,978511.3141268824,6141263.777999999,2242846.873866158,0.8846740795779731,0.8856248540612446,0.1827768500670755,0.20060534205637423
2015-06-25,6395417.81,5471074.95,31624.0,150529.0,25240.0,0.00522,175.0,1.0,0.0,0.0,0.0,0.0,31624.0,0.0,1,18.0,18.0,0,247,25,9,0.10121457489878542,0.44534412955465585,441781.07,24409.99164122137,8.0,89194.0,2015,6,25,3,176,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,8106694.48,6561476.72,5174085.58,7250067.07,6791416.468571429,1253881.2052771118,6784106.5278571425,1227729.9249331653,7785012.455333333,2800971.072481823,6848465.28,5174441.56,4188520.67,5753775.74,5449226.852857143,1150858.8474232643,5394921.386428571,1063395.868813171,6186888.645,2242847.211904054,0.8723706619016114,0.8807701520959156,0.15520866157028285,0.21139070047634037
2015-06-26,5791488.27,5164656.66,30769.0,140394.0,22895.0,0.00476,263.6,1.0,0.0,0.0,30769.0,0.0,0.0,0.0,1,18.0,18.0,0,243,26,12,0.10699588477366255,0.4732510288065844,694330.17,22274.954884615385,12.0,81244.47,2015,6,26,4,177,26,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,6395417.81,5300940.37,6351066.12,11264269.11,6767693.767142857,1260509.932881589,6871344.544285715,1145141.404006115,7756524.1466666665,2810928.1122730942,5471074.95,4147889.8,4900508.38,8911794.91,5491603.051428571,1144498.1947630334,5486532.406428571,1005119.2286859486,6177465.285333334,2245322.2127169003,0.8725163022990453,0.8889735187127396,0.14453205208183256,0.21751811745054592
2015-06-27,5907901.77,5761761.16,29801.0,145509.0,24190.0,0.0052,127.8,1.0,29801.0,0.0,0.0,0.0,0.0,0.0,1,18.0,18.0,0,267,14,20,0.052434456928838954,0.4232209737827715,1063422.35,20026.785661016947,13.0,121360.59,2015,6,27,5,178,26,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5791488.27,5709630.01,5087923.97,10886440.76,6837772.038571428,1176190.6478894628,6831374.697857143,1174097.6420804693,7574098.118666667,2752408.990738773,5164656.66,4391167.7,3913528.15,8702126.28,5636855.460000001,1001074.215724279,5505400.140714286,995707.5793854572,6052560.677,2191550.1623469885,0.9027836623504343,0.9313174639322993,0.10823325210671617,0.23091904513791772
2015-06-28,7048110.81,6755443.51,24381.0,129189.0,17220.0,0.00446,183.9,1.0,0.0,0.0,0.0,0.0,0.0,24381.0,1,18.0,18.0,0,324,31,18,0.09567901234567901,0.4012345679012346,1268659.91,19523.85265927978,22.0,439331.03,2015,6,28,6,179,26,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5907901.77,5755437.59,7257781.25,7443400.33,6866096.5757142855,1146508.101803701,6889944.540714286,1098450.810772678,7408146.819,2695304.3702448756,5761761.16,4546815.45,5645520.63,6010039.49,5832654.525714286,837496.2718190122,5637416.784285714,884755.6640661993,5954548.506333333,2133962.2061008154,0.9268305209751655,0.9795292656547512,0.024736465785889228,0.2099965677848658
2015-06-29,10266326.47,10003747.48,34732.0,156417.0,24375.0,0.0044,233.6,1.0,0.0,0.0,0.0,0.0,0.0,34732.0,1,18.0,18.0,0,525,40,24,0.0761904761904762,0.4666666666666667,1847938.89,17700.562879310342,20.0,240710.53,2015,6,29,0,180,27,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,7048110.81,8091120.75,7185781.7,14386454.27,7050764.178571428,1036640.0772953039,6874968.080714286,1094472.0185134856,7394970.501666667,2696092.181333347,6755443.51,6486078.97,5677039.63,11671007.33,6148172.819999999,672023.6670617872,5716696.99,933901.1139839723,5979395.306999999,2138964.290681131,0.9534539964672392,1.0282265186251216,0.04152421945250316,0.19837076093568376
2015-06-30,10954727.42,10628217.87,33102.0,110641.0,24296.0,0.00552,106.5,1.0,0.0,0.0,0.0,33102.0,0.0,0.0,1,18.0,18.0,0,557,49,25,0.08797127468581688,0.4254937163375224,1971850.91,17640.462834138485,15.0,197843.0,2015,6,30,1,181,27,2,0,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,10266326.47,8014615.36,7904688.49,12847323.1,7361507.852857143,1582682.5084705388,7095006.992857143,1422326.476902263,7257632.908333333,2418295.70818743,10003747.48,6549729.21,6283325.81,10142347.13,6650696.892857143,1617264.0034209457,6025747.550714286,1477479.2589882046,5923819.978666667,2003343.6132165687,1.0143125101304777,1.1227040856758246,0.025576723160645815,0.1827768500670755
2015-07-01,9503954.04,9190648.76,20602.0,79358.0,16457.0,0.00357,300.4,1.0,0.0,0.0,0.0,20602.0,0.0,0.0,1,18.0,18.0,0,458,35,25,0.07641921397379912,0.4104803493449782,1710711.71,18068.353688212926,21.0,198789.75,2015,7,1,2,182,27,3,0,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,10954727.42,8106694.48,8476249.0,12707400.56,7781523.861428572,2092808.5931481991,7312866.9164285725,1751406.9133649322,7194546.3856666675,2288659.779057654,10628217.87,6848465.28,6775868.17,9938849.85,7233338.13,2203309.636004487,6336096.983571428,1924462.685914959,5940015.670000001,2040247.6398607625,1.0815864467746445,1.2177304794887853,0.029805355941937325,0.15520866157028285
2015-07-02,8552727.69,8154787.16,27231.0,124329.0,22131.0,0.00527,225.1,1.0,0.0,27231.0,0.0,0.0,0.0,0.0,1,18.0,18.0,0,386,28,20,0.07253886010362694,0.39896373056994816,1539490.93,20267.127227488156,10.0,273731.75,2015,7,2,3,183,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,9503954.04,6395417.81,6561476.72,10370270.22,7981132.369999999,2193217.2615187336,7386274.419285715,1823953.9455306265,7087764.835,2088562.2634718101,9190648.76,5471074.95,5174441.56,8221123.6,7567935.7700000005,2310363.926579904,6508581.311428571,2069648.6421266587,5915075.633666666,1993722.7615786085,1.1260436196455719,1.2794317839193463,0.032965782313484265,0.14453205208183256
2015-07-03,6047919.06,5867150.51,24958.0,128945.0,18340.0,0.00516,246.9,1.0,0.0,0.0,0.0,24958.0,0.0,0.0,1,18.0,18.0,0,274,19,16,0.06934306569343066,0.4854014598540146,1088625.42,19446.68508038585,17.0,205205.16,2015,7,3,4,184,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,8552727.69,5791488.27,5300940.37,12915899.82,8289319.495714285,2082009.73221389,7528506.6314285705,1832308.461981474,7027180.084000001,2015131.0107655448,8154787.16,5164656.66,4147889.8,10182209.97,7951323.228571429,2119172.65661292,6721463.14,2075134.748591662,5912864.419,1991112.0343365362,1.1796082349715238,1.3447497972422948,0.04652790833797719,0.10823325210671617
2015-07-04,1184319.43,1068025.58,24138.0,106014.0,19174.0,0.0036,149.3,1.0,0.0,24138.0,0.0,0.0,0.0,0.0,1,18.0,18.0,0,42,2,1,0.047619047619047616,0.42857142857142855,213177.48,26916.35068181818,17.0,143358.41,2015,7,4,5,185,27,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,6047919.06,5907901.77,5709630.01,4389371.3,8325952.465714285,2032400.4038668924,7581862.252142857,1772348.2574514279,6798247.392,1686369.9375908882,5867150.51,5761761.16,4391167.7,3612066.24,8051679.492857142,1977082.1172116776,6844267.476428571,1958724.7143396267,5769029.103666666,1820623.304167302,1.2247204294907021,1.3956732316950307,0.0298893798357149,0.024736465785889228
2015-07-05,2966146.59,2810871.75,26737.0,85774.0,19679.0,0.00547,176.4,1.0,0.0,0.0,26737.0,0.0,0.0,0.0,1,18.0,18.0,0,115,11,4,0.09565217391304348,0.33043478260869563,533906.39,24312.67696721311,9.0,191585.55,2015,7,5,6,186,27,3,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1184319.43,7048110.81,5755437.59,4689415.18,7651154.988571428,3335475.983361357,7258625.782142857,2430517.4135607113,6691412.329666668,1928395.3901830853,1068025.58,6755443.51,4546815.45,3666593.72,7381145.838571429,3261735.4920831784,6606900.1821428565,2424780.70800282,5684227.748333334,1977080.872300974,1.143429011936643,1.2985309817566066,0.09819466526864283,0.04152421945250316
